content_id,client_id,content_type,main_intent,impressions_90d,clicks_90d,clicks_last_30d,clicks_prev_30d,ctr,avg_position,days_since_last_update,model_score,baseline_score,rank,reason_codes,recommended_action
content_77254cb8bf3f,client_8527a891e2,keyword article,informational,1398,1,0,0,0.07,15.9,20,0.7414356272849194,0.0,865,visible in search; meaningful impression volume,Investigate
content_f27aa3bffa47,client_4e07408562,keyword article,transactional,807,2,0,2,0.25,24.0,104,0.741073152862743,4.463041372347397,866,recent click decline; meaningful impression volume,Investigate
content_fb4884e34467,client_4e07408562,keyword article,informational,580,0,0,0,0.0,1.5,104,0.7410617130458962,0.0,867,visible in search,Investigate
content_ccf99cdad6d1,client_8527a891e2,keyword article,commercial,1337,1,0,0,0.07,8.9,104,0.7408087199271753,0.0,868,visible in search; meaningful impression volume,Investigate
content_f0d2cde9cec5,client_f369cb89fc,keyword article,informational,326,5,1,3,1.53,6.8,20,0.7407780895017679,2.8949800854486267,869,recent click decline; visible in search,CTR/content review
content_5d926837293e,client_f369cb89fc,keyword article,informational,2916,2,1,0,0.07,4.0,8,0.7407548471729378,-7.978310969867722,870,visible in search; meaningful impression volume,Investigate
content_241d51cd233c,client_f369cb89fc,keyword article,informational,43,0,0,0,0.0,5.8,20,0.7407235703183123,0.0,871,visible in search,Investigate
content_be26cd27c4fd,client_f369cb89fc,keyword article,commercial,556,0,0,0,0.0,7.9,20,0.740709794327838,0.0,872,visible in search,Investigate
content_5099fd7ada65,client_8527a891e2,keyword article,informational,6,0,0,0,0.0,18.7,104,0.7406448589092159,0.0,873,visible in search,Investigate
content_96dba8ca02c1,client_f369cb89fc,keyword article,informational,138,0,0,0,0.0,14.6,8,0.7405692526239261,0.0,874,visible in search,Investigate
content_811829ad0de3,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,14.8,20,0.7403839715317506,0.0,875,visible in search,Investigate
content_b77fa82a63b8,client_4e07408562,keyword article,informational,3457,5,2,2,0.14,18.0,14,0.7402797399666708,0.0,876,visible in search; meaningful impression volume,Investigate
content_a37cded67cd7,client_e629fa6598,keyword article,commercial,35,0,0,0,0.0,17.0,22,0.740232919391289,0.0,877,visible in search,Investigate
content_14327b4a825b,client_e629fa6598,keyword article,commercial,14,0,0,0,0.0,7.3,20,0.740195553435401,0.0,878,visible in search,Investigate
content_304f48230142,client_f369cb89fc,keyword article,transactional,3803,29,2,13,0.76,10.6,20,0.7401886121530328,6.477278047165577,879,recent click decline; visible in search; meaningful impression volume,Investigate
content_745198d8c5fa,client_4e07408562,keyword article,informational,2146,4,1,2,0.19,11.1,7,0.7400073932081908,2.5572755992929275,880,recent click decline; visible in search; meaningful impression volume,Investigate
content_85c64634e986,client_f369cb89fc,keyword article,informational,863,14,2,7,1.62,6.5,20,0.7399962165002861,4.225982980502534,881,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_0b10e0fdb03b,client_8527a891e2,keyword article,commercial,13,0,0,0,0.0,10.2,104,0.7398302327263138,0.0,882,visible in search,Investigate
content_0e32afb161b0,client_8527a891e2,keyword article,informational,47,0,0,0,0.0,43.6,104,0.7397098480637028,0.0,883,model-ranked opportunity,Investigate
content_03e535eabfdc,client_8527a891e2,keyword article,commercial,65,0,0,0,0.0,10.4,20,0.7394979868014648,0.0,884,visible in search,Investigate
content_fb866148d629,client_4e07408562,keyword article,informational,3638,10,5,1,0.27,16.1,14,0.7393575672491438,-16.39892839522432,885,visible in search; meaningful impression volume,Investigate
content_9d70410bbefe,client_8527a891e2,keyword article,informational,5,0,0,0,0.0,5.6,104,0.7392553411291506,0.0,886,visible in search,Investigate
content_8287d0133a5d,client_f369cb89fc,keyword article,commercial,7,0,0,0,0.0,14.1,20,0.7392278766139901,0.0,887,visible in search,Investigate
content_a52671f20358,client_f369cb89fc,keyword article,informational,760,3,1,0,0.39,11.2,20,0.7391842740590654,-6.634633357861686,888,visible in search; meaningful impression volume,Investigate
content_ef634bab0226,client_f369cb89fc,keyword article,transactional,362,0,0,0,0.0,9.8,20,0.7391395304539201,0.0,889,visible in search,Investigate
content_bd4243bfed1d,client_f369cb89fc,keyword article,informational,446,1,0,0,0.22,10.2,20,0.7390886057917397,0.0,890,visible in search,Investigate
content_76189a98416b,client_f369cb89fc,keyword article,informational,1647,0,0,0,0.0,11.7,20,0.738807246026851,0.0,891,visible in search; meaningful impression volume,Investigate
content_b257022a3f04,client_f369cb89fc,keyword article,informational,69,0,0,0,0.0,7.9,20,0.7386417775155448,0.0,892,visible in search,Investigate
content_7766ffacdcfa,client_8527a891e2,keyword article,informational,657,0,0,0,0.0,9.3,104,0.7383734804231736,0.0,893,visible in search,Investigate
content_a0e5608803b6,client_f369cb89fc,keyword article,informational,212,1,0,0,0.47,12.5,20,0.7383336905851767,0.0,894,visible in search,Investigate
content_d4d880bb41f3,client_f369cb89fc,keyword article,transactional,136,0,0,0,0.0,25.5,20,0.7383295215037504,0.0,895,model-ranked opportunity,Investigate
content_17976e270c5a,client_f369cb89fc,keyword article,commercial,40,0,0,0,0.0,6.8,20,0.7381328927079184,0.0,896,visible in search,Investigate
content_1ba13a48ba44,client_4e07408562,keyword article,commercial,3038,3,0,0,0.1,7.6,7,0.7381245995628907,0.0,897,visible in search; meaningful impression volume,Investigate
content_243a639453c5,client_f369cb89fc,keyword article,informational,37,0,0,0,0.0,7.8,20,0.7381024518904739,0.0,898,visible in search,Investigate
content_fbf920bdfd52,client_4e07408562,keyword article,informational,303,0,0,0,0.0,17.0,13,0.7381010994986101,0.0,899,visible in search,Investigate
content_d73b842a64e6,client_f369cb89fc,keyword article,commercial,4660,5,0,0,0.11,4.7,8,0.737974741819916,0.0,900,visible in search; meaningful impression volume,Investigate
content_475cb3299049,client_f369cb89fc,keyword article,transactional,277,2,0,2,0.72,10.2,20,0.7379561663062554,3.7517474091270917,901,recent click decline; visible in search,Investigate
content_379dd89231c7,client_8527a891e2,keyword article,informational,162,0,0,0,0.0,71.1,104,0.7376622201603551,0.0,902,model-ranked opportunity,Investigate
content_370f162b9110,client_8527a891e2,keyword article,informational,112,0,0,0,0.0,6.3,92,0.7376401402838333,0.0,903,visible in search,Investigate
content_5e78fe1e1f35,client_8527a891e2,keyword article,commercial,8,0,0,0,0.0,8.9,20,0.737485156458084,0.0,904,visible in search,Investigate
content_1520bae94c77,client_f369cb89fc,keyword article,informational,109,0,0,0,0.0,2.4,20,0.7372142156668487,0.0,905,visible in search,Investigate
content_384f92a94aee,client_8527a891e2,keyword article,informational,1372,1,1,0,0.07,48.5,104,0.7369661706674034,-7.224753405767971,906,meaningful impression volume,Investigate
content_d5423ad8c4d2,client_4e07408562,keyword article,informational,8463,22,7,8,0.26,3.2,14,0.7369642981123276,1.0048419060108984,907,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_9741e2f85933,client_f369cb89fc,keyword article,informational,7953,4,1,1,0.05,7.4,20,0.7365830434332092,0.0,908,visible in search; meaningful impression volume,Investigate
content_dabc9953dae7,client_8527a891e2,keyword article,informational,317,1,0,0,0.32,8.4,104,0.7365709282601001,0.0,909,visible in search,Investigate
content_4dc2c9e3f748,client_4e07408562,keyword article,informational,4548,9,3,4,0.2,31.1,13,0.7362265608175748,1.6845325415140002,910,recent click decline; meaningful impression volume,Investigate
content_f89be6a6a437,client_8527a891e2,keyword article,informational,903,7,2,3,0.78,4.8,104,0.7361970989328871,1.701707340098044,911,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_5e2eda7398eb,client_f369cb89fc,keyword article,informational,34,0,0,0,0.0,5.2,20,0.7360226954061976,0.0,912,visible in search,Investigate
content_32b5cefc57a7,client_f369cb89fc,keyword article,informational,196,0,0,0,0.0,4.8,20,0.7359753732072706,0.0,913,visible in search,Investigate
content_7e1f78c66a44,client_8527a891e2,keyword article,informational,1645,1,0,0,0.06,47.3,92,0.7357380735671586,0.0,914,meaningful impression volume,Investigate
content_ad6aeae9e0a0,client_4e07408562,keyword article,commercial,912,1,0,0,0.11,10.2,104,0.7356483521933733,0.0,915,visible in search; meaningful impression volume,Investigate
content_a0777b0fd936,client_f369cb89fc,keyword article,commercial,13502,3,2,1,0.02,19.7,8,0.7354991793525819,-4.755333580980521,916,visible in search; meaningful impression volume,Investigate
content_189586cf1186,client_4e07408562,keyword article,informational,1859,2,0,2,0.11,20.1,13,0.7348697129923495,5.018887844471498,917,recent click decline; meaningful impression volume,Investigate
content_b8ce248b3e6b,client_e629fa6598,keyword article,informational,336,0,0,0,0.0,7.1,20,0.7347973025514551,0.0,918,visible in search,Investigate
content_395a2f455ee2,client_f369cb89fc,keyword article,informational,63,0,0,0,0.0,5.0,20,0.7347368977064879,0.0,919,visible in search,Investigate
content_3cd58a4a2731,client_8527a891e2,keyword article,informational,2004,0,0,0,0.0,39.1,104,0.7344702861223882,0.0,920,meaningful impression volume,Investigate
content_3056e1568e84,client_f369cb89fc,keyword article,transactional,144,0,0,0,0.0,11.9,20,0.7341668038185657,0.0,921,visible in search,Investigate
content_8c5405b0ce59,client_f369cb89fc,keyword article,informational,1141,0,0,0,0.0,9.1,8,0.7340899407631302,0.0,922,visible in search; meaningful impression volume,Investigate
content_58751944898a,client_8527a891e2,keyword article,informational,3,0,0,0,0.0,38.0,103,0.733801492706244,0.0,923,model-ranked opportunity,Investigate
content_afa45e360781,client_f369cb89fc,keyword article,informational,118,1,0,0,0.85,6.6,20,0.7337922673528815,0.0,924,visible in search,Investigate
content_205796bdf030,client_8527a891e2,keyword article,informational,15,0,0,0,0.0,13.3,20,0.733778587171965,0.0,925,visible in search,Investigate
content_3da4f5c7b72e,client_8527a891e2,keyword article,informational,11,0,0,0,0.0,6.4,20,0.7336539663181699,0.0,926,visible in search,Investigate
content_bce4b32775b1,client_e629fa6598,keyword article,transactional,46,0,0,0,0.0,10.5,22,0.733552356653476,0.0,927,visible in search,Investigate
content_2edb6f44e5d4,client_4e07408562,keyword article,informational,957,0,0,0,0.0,20.2,13,0.7334949753770843,0.0,928,meaningful impression volume,Investigate
content_426e2f454940,client_8527a891e2,keyword article,informational,4,0,0,0,0.0,8.3,104,0.7334587951161221,0.0,929,visible in search,Investigate
content_5723e05acdc6,client_8527a891e2,keyword article,transactional,37,0,0,0,0.0,80.0,20,0.7332558195727323,0.0,930,model-ranked opportunity,Investigate
content_df1e8cee858c,client_f369cb89fc,keyword article,commercial,9188,8,2,6,0.09,4.9,106,0.7332455225760066,5.214721368857648,931,recent click decline; visible in search; meaningful impression volume,CTR/content review
content_c0272c14b2fd,client_f369cb89fc,keyword article,informational,18,0,0,0,0.0,9.6,20,0.7331937698241379,0.0,932,visible in search,Investigate
content_5a2c8f6bafa5,client_8527a891e2,keyword article,informational,26,0,0,0,0.0,6.4,98,0.7328789796509881,0.0,933,visible in search,Investigate
content_a86137c029a4,client_4e07408562,keyword article,informational,7717,11,2,3,0.14,21.3,25,0.7324375945145221,2.237827635524391,934,recent click decline; meaningful impression volume,Investigate
content_2d22e0215964,client_8527a891e2,keyword article,transactional,1614,0,0,0,0.0,48.8,104,0.7324238732750742,0.0,935,meaningful impression volume,Investigate
content_125ca7619eec,client_f369cb89fc,keyword article,informational,39,0,0,0,0.0,5.3,20,0.7323809847539836,0.0,936,visible in search,Investigate
content_87c007fb5c26,client_f369cb89fc,keyword article,informational,2463,0,0,0,0.0,6.6,20,0.7322353356133159,0.0,937,visible in search; meaningful impression volume,Investigate
content_cb5e5923a5aa,client_f369cb89fc,keyword article,commercial,68,0,0,0,0.0,10.3,20,0.7322142632769182,0.0,938,visible in search,Investigate
content_1033787c1e0e,client_8527a891e2,keyword article,informational,9,0,0,0,0.0,33.1,92,0.7321835682519166,0.0,939,model-ranked opportunity,Investigate
content_81302b9ba806,client_f369cb89fc,keyword article,informational,7435,10,4,1,0.13,3.5,20,0.7321218978321767,-13.371132523262002,940,visible in search; meaningful impression volume,Investigate
content_14b00ef222c4,client_8527a891e2,keyword article,commercial,3,0,0,0,0.0,6.7,104,0.7321133686734879,0.0,941,visible in search,Investigate
content_57e4f4fdb677,client_f369cb89fc,keyword article,commercial,214,0,0,0,0.0,14.9,20,0.7320848378721435,0.0,942,visible in search,Investigate
content_e960cb635370,client_f369cb89fc,keyword article,informational,6591,24,12,7,0.36,2.1,20,0.7316400675149375,-5.496007544743318,943,visible in search; meaningful impression volume,Investigate
content_60d81e7dd1eb,client_8527a891e2,keyword article,commercial,9,0,0,0,0.0,21.3,103,0.7314394961939937,0.0,944,model-ranked opportunity,Investigate
content_d149b02b1cb1,client_f369cb89fc,keyword article,informational,219,1,0,0,0.46,12.0,20,0.731350204617492,0.0,945,visible in search,Investigate
content_ba6b0284b1e0,client_4e07408562,keyword article,informational,376,0,0,0,0.0,9.6,13,0.7311186430629013,0.0,946,visible in search,Investigate
content_3348fef1a464,client_8527a891e2,keyword article,informational,480,1,0,0,0.21,6.4,104,0.730945896106235,0.0,947,visible in search,Investigate
content_1f05df4add56,client_f369cb89fc,keyword article,informational,16,0,0,0,0.0,6.2,20,0.7307832416946529,0.0,948,visible in search,Investigate
content_fd1a1fa2723e,client_f369cb89fc,keyword article,transactional,159,1,0,0,0.63,16.2,20,0.7305495056753095,0.0,949,visible in search,Investigate
content_558717798c3b,client_f369cb89fc,keyword article,informational,4576,16,8,3,0.35,3.3,20,0.7304029120068313,-10.535998800817053,950,visible in search; meaningful impression volume,Investigate
content_f13a486a08f2,client_8527a891e2,keyword article,informational,1271,2,0,0,0.16,13.5,104,0.7303356782179344,0.0,951,visible in search; meaningful impression volume,Investigate
content_0507a9ef3210,client_4e07408562,keyword article,commercial,3176,3,1,0,0.09,12.6,13,0.7303184680733047,-8.063692634269517,952,visible in search; meaningful impression volume,Investigate
content_ba43e8a32bb4,client_f369cb89fc,keyword article,transactional,472,1,0,0,0.21,9.3,20,0.7302975180418525,0.0,953,visible in search,Investigate
content_ff4370afd49c,client_4e07408562,keyword article,commercial,1677,3,2,1,0.18,33.1,104,0.7302722778171866,-3.7126789435135756,954,meaningful impression volume,Investigate
content_5e03e22bdd98,client_8527a891e2,keyword article,informational,8,0,0,0,0.0,63.8,20,0.7301365417396943,0.0,955,model-ranked opportunity,Investigate
content_779ecf1b4554,client_e629fa6598,keyword article,informational,48,0,0,0,0.0,11.4,22,0.7300221782697126,0.0,956,visible in search,Investigate
content_e04bb57b670a,client_e629fa6598,keyword article,transactional,99,1,0,0,1.01,14.3,20,0.7299624515568474,0.0,957,visible in search,Investigate
content_1cd4d043f993,client_8527a891e2,keyword article,transactional,28,0,0,0,0.0,4.8,104,0.7299514306038141,0.0,958,visible in search,Investigate
content_8e504993ed57,client_bdd2d3af3a,keyword article,informational,104,1,0,0,0.96,8.4,20,0.7297534552259153,0.0,959,visible in search,Investigate
